,noise_scale_00,noise_scale_01,noise_scale_02,noise_scale_03,noise_scale_04,noise_scale_05,noise_scale_06,noise_scale_07,noise_scale_08,noise_scale_09
503,-0.9983884737414834,-0.9415025914427757,-1.0150682856114384,-0.987948679827402,-0.44706333216811467,-1.0378473718513792,-0.7197713058953712,-1.1632572706823026,-0.14628411564420518,-0.7748726281273082
504,-0.9999902332144909,-0.9955362798714169,-1.1211853561787892,-0.661146205135317,-0.8176110742670053,-1.5650198270334594,-1.1662365009176299,-0.8072565017522032,0.3891997769517054,-1.9423553771426438
505,-0.998851088966726,-0.9996690842429294,-1.3373658232914252,-1.0589933182843227,-1.2479564204039584,-0.9641444397317879,-2.1567982707117603,-0.9468752128988777,-0.11262163317280127,-1.623672441461734
506,-0.9949741633133922,-1.1066215429804245,-0.7826810667057886,-1.515817828308149,-0.974075451151595,-1.4829070936126862,-0.8260357889062792,-1.6473931295523132,-0.7513147964272991,-1.230848218488467
507,-0.9883700826382209,-1.0184335516850402,-0.8613531579910699,-0.8466212478339965,-1.2339537554024027,-0.5989314949545725,-1.5036318318699418,-0.5037116110653133,-0.828539504091937,-0.6050259056768093
508,-0.9790569482673025,-1.1593038723386435,-1.086267875971611,-0.8174175328290352,-0.6985201142984045,-0.4883390359125262,-0.7892090380554442,-2.7065671953776027,-0.8176306465637201,-1.1263914877344332
509,-0.9670602868545947,-1.1303387039624182,-0.83322875621677,-0.7537934461587206,-1.2258617992579117,-1.1444418090158843,-1.1113334266374304,-2.512678166183261,-0.200096157797235,-0.72967832101938
510,-0.9524129804151582,-1.1091158948417719,-1.0940447543432084,-1.2220605843556696,-1.0732832872501676,-1.267115098509231,-1.1317065169625506,-0.24444468624162985,0.6842633147866528,-1.172490297145151
511,-0.9351551761978141,-0.917791881482951,-1.1519099657785974,-0.7660317894123223,-1.3648202798122113,-0.8562576973663261,-0.21593473705374444,-1.2158216100444086,-1.4507850692691742,-0.42509444190214396
512,-0.915334176644356,-1.000326386872519,-1.3635025619095593,-0.951879747762307,-0.4553369673685043,-1.3188315647831654,-0.268096862845421,-0.7136907838124723,-1.4545764627847233,-0.21872100392144045
513,-0.8930043097368087,-0.8609685186829061,-0.8513307787084907,-0.7870355358121034,-1.2501080481771425,-0.7001413492346332,-0.6453091776855233,-0.8100583578535278,0.27509279329213376,-0.9446675051377984
514,-0.8682267800882475,-0.8898759827664975,-0.8566013461254941,-0.4525599205280555,-0.8079050085348318,-0.38529589547666077,-1.1001569712209358,-1.7734599644328763,-0.4794317453590331,-1.560039278751609
515,-0.8410695011851609,-0.8829351440772351,-0.7600170781440532,-0.9638121219919162,-0.9385948829125688,-1.5290311071113205,-0.9235481311241823,-0.43928888986790143,-1.7615193358457724,-0.6103233606715737
516,-0.8116069092413576,-0.9271927027725846,-0.9151117314583785,-0.7250470301683111,-0.979989332857173,-1.006556471391342,-0.7137848625910258,-1.3303069970641874,0.5061224961438122,-0.4137662664931347
517,-0.77991975917342,-0.7619424901015137,-0.6035158927549992,-0.5766723740678654,-0.2660962440612126,-1.0292369534035994,-0.9074592727571104,-0.2231437445670258,-1.04967020951053,0.18489274049645654
518,-0.7460949032571548,-0.6331400866059935,-1.0457762242323383,-1.0111306089893395,-0.8020061430722538,-0.5651375804586964,-0.8410910029058695,-0.4861209873899996,-1.1924018778895051,0.1444172599665131
519,-0.7102250530714731,-0.8998562383867575,-0.6999818653537806,-0.7388049905759467,-0.9966575900932748,0.14468288731157963,-0.4776349994979775,-1.750938953805917,-0.5287776128343973,-0.1886060265091679
520,-0.6724085253824705,-0.676080427586599,-0.4528362327671571,-0.5281159447454312,-0.16580068971515116,-0.9481181501808895,-1.0161396326983394,-2.0081347861582612,-0.5595045494587658,-0.4251881393337472
521,-0.6327489726639387,-0.7520602470845388,-0.5326223858760395,-1.041349035834342,-1.0420068398720725,-0.6940334741492277,-0.9208859123949225,-1.9520336879483353,-1.1055366724564706,0.48475070961230904
522,-0.5913550989931659,-0.5866016033682601,-0.5162843638900452,-0.46810194449476467,-0.8454828410942434,-0.5201548909393402,-0.31711503304987276,0.57659740292542,-0.4217586961440783,-3.0540546905063795
523,-0.5483403621006412,-0.6110298411035853,-0.40959000700847703,-0.7178949844571086,-0.3834468765545179,-1.6769976123070305,-0.13784843824444015,-1.6049595969724195,-0.7927433708395631,-0.3783186720052255
524,-0.5038226623902817,-0.3438766849872608,-0.8517817940898679,-0.3967056462948388,-0.20763723252561533,-0.8606910683820539,-0.6460082950748434,-0.6920944888043965,-0.10700606440207205,-0.9614939921890014
525,-0.4579240197825948,-0.4295805668397127,-0.37685997109361774,-0.9172001543201347,-0.8020823246913723,0.22173159940996834,-0.14248748145936535,0.5753760102327076,-0.10778818086748704,0.02864105685840551
526,-0.4107702392665794,-0.4947342258106505,-0.1738774872174596,-0.9288787186184094,-0.6254822153897635,-0.01681780680870476,-0.23927824505786188,-0.9816606584401247,0.3915634298525773,0.3432191027178215
527,-0.36249056607702335,-0.4015425699278695,-0.4744921044666709,-0.3054073042645832,-0.372249386287122,0.29152065358443524,-0.85383932627681,-0.8974755891889838,-1.385074071966359,-0.7906096665485145
528,-0.31321733144227365,-0.33542796760800503,-0.31395162617793076,0.021477250744315224,-0.5751307900755849,-0.6271886847492345,-0.9668489102241486,-1.3421648376369095,-0.529714935025428,-0.5044098709981987
529,-0.26308558987351066,-0.2907848673904891,-0.2039811739550628,-0.21496093855954765,0.10247555538849945,0.006485562840586712,-0.7020672576132895,-0.5804378778599466,-0.03132627124065518,-0.8524883819310971
530,-0.21223274898974587,-0.20179756326449072,-0.2984091543841224,-0.2650381003044442,0.02890410098399121,0.4710872114638708,-1.241441146603362,-1.3284059984228551,-1.3967658285777165,-1.2332663887532442
531,-0.16079819289313152,-0.12888396058888835,-0.22248476452432822,-0.15950825622027634,0.21602367534287653,0.30959894109348796,-1.3112050748967192,0.47436020553241504,-0.5742375534492068,0.4149397668453479
532,-0.10892290012672844,-0.2549168895798601,-0.05824291138766803,-0.5613899976478397,0.008553603208704949,-0.4317622893427561,0.8220158563166513,-0.1744910213237832,0.15492096270694022,-0.26479530714721466
533,-0.056749057262230056,-0.12002857033840103,0.3902850425536395,0.03476025282761903,0.2493047397690757,-0.5978313649349811,0.29873999712466837,-0.03636662687811852,-0.13180889275768543,1.4262198019420655
534,-0.004419669176340333,-0.0574983243114998,-0.15657520536459407,0.2738853569964004,-0.30376774450610705,0.22662199326625118,0.48671581073906917,0.43078697752899187,-0.21040704859977827,0.48595308110472885
535,0.04792183291554011,0.0804188177436296,-0.29854124925327025,-0.059710364371060316,0.16009927095644047,-0.1446375390018726,-0.16289239497093141,0.6436534456237146,-1.0931863958985073,-0.29544463493169126
536,0.100131984594419,0.13912765044802683,0.13853987171727655,0.24655275386963676,0.3633446267376561,0.974163715229241,0.7916932907874306,-0.08027364826779057,-0.2657846757523221,0.3423220100780552
537,0.15206768146359936,0.31941224153615927,0.13084537445822358,-0.3292323628169729,-0.10999019411628139,0.8837098315755144,0.7026004537276187,0.06371280507722389,-0.390605832543489,0.04745710324088309
538,0.20358657138799696,0.18466543921369863,0.21296468329858168,0.19155949358312782,0.46203840343694996,0.09397212205034909,-0.7815092300972704,-0.14589157738768543,1.106490150160349,-0.8834617890013061
539,0.2545474446713352,0.12012044108293404,0.37118358047156785,-0.24860531367279087,0.17205311431431586,0.3949871568333442,0.9544301668953514,1.2148523214362457,-0.07785288119573774,0.16631003461306682
540,0.304810621102219,0.03206248506348314,0.5831408330646941,0.2798068243044224,0.6927105336072106,0.05050017622714709,0.6183183982358802,0.6500005981475528,-0.10104028831148404,2.0506742442432713
541,0.3542383328077746,0.35440179541892186,0.3356303200147265,0.4365644207801659,0.4384292579616774,0.08127904023101606,0.49267716898019426,1.5628425652476445,1.2573770569268943,2.0537639488508552
542,0.402695101865922,0.4139469711784847,0.2538615912550306,0.5255575853630102,0.1549052622649602,-0.6980456662623418,0.7067506180394771,0.6894242349451146,-0.29867169006695976,1.4555250559901873
543,0.4500481116408352,0.5195776398557441,0.2804057600598431,0.45562742110978227,0.7634128002134783,-0.11691173631041779,0.6343130829819315,-0.26813664564339695,0.5941700152088698,0.8054931981021216
544,0.4961675708242018,0.5292383544006709,0.5647599272858438,0.5735201188815353,0.2566035395391138,1.2009019937907532,0.0301577546205245,0.6597556091453698,0.8093402831524866,2.046686731152751
545,0.5409270691841367,0.5553581344773997,0.39825974192969005,1.1113650012766512,1.226271529699987,0.6142205577600963,0.8820554284010296,1.1773628171907555,0.8795193307958217,0.5019930443051784
546,0.584203924046817,0.6183961511258347,0.23714662249648394,0.44448480651814715,0.8845529147504276,0.7382825490402575,-0.9875938918741293,0.12119888064042983,-0.7656936842169618,0.6912369284321589
547,0.6258795165611902,0.5879372852688698,1.0076293347374712,0.5744378098700926,0.04125143138578724,0.04487664544906278,0.5094642344356681,0.028427500766541547,1.1358811875504742,1.5122972068744898
548,0.6658396168250215,0.640793612147774,0.9467253328772537,0.814601746392914,0.9803907396037357,1.3601055680063499,1.2517728025224533,1.1820720338114459,0.7445822954029371,-0.6152030669609646
549,0.7039746969810903,0.7191011232759497,0.625498032196644,0.40516913271364685,0.35897539130114076,0.3944670887643977,0.49736063549291587,1.0553835984124325,2.046134861353246,-0.9996640944397894
550,0.7401802314254146,0.6529416461257331,0.6798587743137922,0.6949904300411908,0.13034706720746936,0.2188668590563736,0.5040726157632869,1.6070066147362123,0.015912701554354758,1.07422605232502
551,0.7743569833046893,0.8903927306893143,1.0221703437056708,0.9833448029221337,0.9091567206915868,0.23883030656647664,0.7304931320926915,0.929121783478244,-0.4550571786631381,0.3991004924005426
552,0.8064112765176203,0.7779190361902576,0.37135362907911357,0.6288139329337491,0.5512497755010268,0.41437304110271833,1.243477829824369,-1.0829584190720827,0.6325268825334799,0.4785245544400811
553,0.8362552524745855,0.8299232424032484,0.1083223701890843,0.7395688770776754,1.104099468705961,1.3926847579404327,0.8198103681746398,0.019332726243826426,0.185386457694396,0.9954443930220783
554,0.8638071109119,0.9120971882991279,0.890741990856536,0.7832317961199415,0.12698507260063796,0.7047980924367975,0.33568797640522097,1.170500285712802,1.4878377928785933,-0.8454673543324837
555,0.8889913341007082,0.8434796899199533,0.9404131168350169,0.9892260286021801,0.6395658747522003,0.21449216733732845,0.772686404527119,0.5828898112338536,-0.08310137684668717,0.17739547400559097
556,0.9117388938357698,0.8236466632351157,0.9817344601158763,0.8867486766422669,1.8251444600011952,0.4163446198098879,1.7749292137091421,1.921671845672194,1.1933067350980053,1.714611192667235
557,0.9319874406370268,1.094989228684578,0.44858767574494063,0.9602184184564053,0.7539435987085421,0.8555658780515771,0.5691314083890597,1.6498978174648915,2.2424214198868775,0.9695261512851147
558,0.9496814746451453,1.0779410032621717,1.1137563633698981,0.9705117148244116,0.7329208838727114,1.2612024128121717,0.8093828935475562,0.11002393673336985,1.1973314639547779,0.35728357834705327
559,0.9647724977428157,1.0716394664321738,0.674010811973086,1.0917163880083465,0.6080275914413714,1.8699153677325233,1.1204507378149677,0.28094131463896654,2.0085434754713454,-0.3932901818055595
560,0.9772191464846834,0.9478679766393129,0.7907022924816702,0.8110721296033704,1.1068691077485877,1.4966218275650816,0.7509917164265976,0.5053046561421902,1.6568957475283863,0.10690616054072177
561,0.9869873054717098,0.9776599389276334,1.0410902799268595,0.7541762967998493,1.5351442012505538,0.6380051972629242,0.017145168549796086,0.3460371185505502,1.3285284703879916,1.4947259644499042
562,0.9940502008590821,1.1868797676256446,0.9961852307482241,0.7754449705318536,1.4443302475572877,0.8079601002351375,1.8332896069395783,0.2862147635579625,-0.982348431960409,2.2294622765759815
563,0.9983884737414837,0.9284097900605937,0.9484177291470033,1.1412299202288814,0.7566383358422959,1.4787415420325127,-0.26143785291244015,1.5309322023013123,0.7537227749516929,0.6426640025394594
564,0.9999902332144908,1.133678938807428,1.1466875320246717,0.7114848895403839,0.5329188336016297,1.3236414177444502,0.9607504549148609,-0.008984694991339914,0.9314077868811867,1.6894872446926938
565,0.9988510889667259,0.8756977346738934,0.873217229830788,1.0917821421105134,0.7709093462255796,0.3452959531189628,1.4452159416237695,0.5208143457693238,-0.9479139780265422,0.3798118033544775
566,0.9949741633133918,1.016594635895445,1.3650961631807255,1.1420902817603606,1.0695300876352583,1.9731063327336766,0.8900967594911023,0.0036415807313331383,1.444478880351582,1.3696284494410658
567,0.9883700826382226,0.99951282991473,1.0131284508368175,1.1073940260034054,0.6311994837274841,1.3328238363310934,1.4762917672020752,0.9833874021837715,0.7507836654646923,0.36685459342466675
568,0.9790569482673018,1.0016179186975103,1.102645347682166,1.0633508657291237,0.4813716418091979,1.7889177852359404,1.168496850534745,1.27849744487701,0.10108940639142616,-0.7203746233183913
569,0.9670602868545938,0.846391558115917,1.4030353201815577,0.5758426408308825,1.1164042060740813,1.4943034321159967,1.7278579410029664,-0.33516723282104055,1.5523264937307293,0.3322643952487817
570,0.9524129804151572,0.9138653703288677,1.419109605740811,1.0182210327717949,0.8805389914667875,0.8051925540257857,1.3421890652655437,1.1840031573267897,1.184832505216525,2.570158741783296
571,0.935155176197818,0.9966866823146969,0.9244841835834455,0.9028165170086548,1.3267774670303283,0.5260787004271616,0.6651895024136152,1.1783611548032364,1.120785917125244,1.6167488623458914
572,0.9153341766443547,0.8909339162735468,1.0711592159653043,0.8081279318806511,0.6129541803262798,1.4011441328331173,0.7540892191141484,1.402990035998315,0.5917118253002863,-0.8442104832256286
573,0.8930043097368071,0.8687933913917606,0.9358767253780538,0.7732806823891389,0.9518633099863854,1.1769709828762598,1.5492823746685214,1.0913655604817223,1.586792969076918,0.6978392425136966
574,0.8682267800882457,0.8070052062309802,0.6940961695129586,0.8567948863098009,1.6281422263210825,0.9936820107055248,1.2023495743985597,0.7960034050397347,2.190477083315436,-0.10330714682416953
575,0.8410695011851667,0.7295409811969134,0.7218643272725184,0.622969055163201,1.3463092110466954,-0.008931764910835915,1.0205914365004984,0.47275690642574525,0.4222648720091456,0.6899512700525838
576,0.8116069092413556,1.0783357173226542,0.9703534456873762,1.1235395763258182,1.0085139358238062,0.7921569927844109,1.5838900424609883,1.2915080140129789,0.4676919749163095,1.664134764859333
577,0.7799197591734179,0.6159828157061717,0.6627156358132507,0.6726581786830131,0.8689497829428541,0.17567053128861587,0.26999118790816024,2.5875186782503667,1.1693747912495518,0.23546543934151487
578,0.7460949032571526,0.8679091412295976,0.9646020966261522,1.1426952409582065,0.7349720023162407,0.652919127805444,0.023876698913772865,1.0204543810418163,1.0231905306975198,-0.03446051847601206
579,0.7102250530714806,0.5997328365330619,0.8628594379498076,0.6220231744065552,0.8413932628221369,0.12850380593303246,0.2765000262169753,0.6851964859247301,1.2951887735904424,0.22789572587368284
580,0.672408525382468,0.6509125332125143,0.36233199355136925,1.2932137660005076,0.41632315961370153,0.6494394921947637,-0.03134092121628629,-1.0114810463641541,1.4984972017084153,1.8796959702734686
581,0.632748972663936,0.5594898105758798,0.7437230386175633,0.6281167219777135,0.9768723694164274,0.24153638692560103,0.08353181768466478,0.559266214107757,0.4775452719244534,0.41902403922339204
582,0.5913550989931631,0.6869767188884508,0.46493116015330516,0.8631602050326634,1.3178509149689763,0.23259347775621736,-0.08013690118054917,-0.1929682120821007,1.025865975158967,0.20202401175022372
583,0.5483403621006502,0.6555487107924662,0.2734799241656205,0.34900512473770995,0.08155634802363193,0.7604029296974746,0.2801793464251539,1.1155875108826954,0.48494166630587754,0.9475447816560305
584,0.5038226623902787,0.5430772129068051,0.28756525637513236,0.4374560073834858,0.8456219446732446,-0.040204499663054505,0.42282781119293067,-0.6895183811185025,0.7959130261439072,2.028158665571977
585,0.45792401978259173,0.5074090315356314,0.48539326540994215,0.5132976048978899,0.27366746249757623,0.94918298061443,1.1084650889239336,-0.974894560648661,1.2950565485156873,-0.6470274918346883
586,0.4107702392665763,0.3268596346551871,0.9677629395203661,0.40720199193346535,0.1430504386035249,0.23687898823855263,0.8066062971793284,0.2160041527535266,-0.6064744697814032,0.05195802616924727
587,0.3624905660770334,0.4050125818900673,0.3586911495228918,0.5594638904762765,-0.11271820982435221,-0.45180389616080613,0.2041578991004116,1.0694591799420925,-0.8772654949092196,0.5899301125281908
588,0.3132173314422704,0.38556917121082757,0.3550744987107726,0.4459274210921438,0.3455255730822036,0.030880673462230668,0.3092575086633194,1.855033806274818,1.3994538787401953,1.7055416238709067
589,0.2630855898735074,0.2558656620639194,0.3117862293044126,0.12473824587132137,0.2693875772803884,-0.38229554625470197,-1.1183420505182706,0.3163161917763662,0.5787287380238784,-0.9349012531181449
590,0.21223274898975641,0.08491239143377052,0.34956954805523244,0.34396937176690434,0.7387480178462266,-0.004910034290441456,1.2216751274500328,1.7890115124808146,1.164559930463697,0.25518165285006855
591,0.16079819289312813,0.08490948216094646,0.058944061467766554,0.2144241092453107,-0.2441673871466148,0.25994429836853233,0.7770679362358848,1.3147328402987457,-0.5788728424441791,1.1214687035093207
592,0.10892290012672502,0.19882633247539327,0.1514533798450663,0.4875439847299654,-0.18630425311670634,-0.1470583472154079,1.0978862732190828,0.7461377174673135,0.503140441979043,1.0335448071905762
593,0.05674905726222663,0.11448864601394076,0.07024691608437644,0.04941891066902904,0.3993307144442594,0.08914243487378867,-0.22313510570084,0.5929015575313736,0.05091872994651908,-0.40524737005882316
594,0.004419669176351114,-0.012010644737979621,0.02197985573290217,0.008424844701192093,0.7746649673941826,0.2669413481655287,-0.6269216641398238,-1.1145752870419134,1.0208438048782063,0.358068977846203
595,-0.047921832915543534,0.003867248830455132,0.050696360962274555,0.6613020452464425,0.4935350400667061,-0.8411789390838067,-0.5815655566484793,0.3857846131562926,-0.16291911741295761,-0.5731226991345466
596,-0.10013198459442241,-0.04860978544409717,-0.3432178009783549,0.006810399175428014,-0.21324067241443107,-0.347380491508552,0.507906489600618,0.2294941984354245,-0.6068498835141504,-0.25256075656945143
597,-0.15206768146360275,-0.11256817920806253,-0.4178899409681288,-0.7946656198881762,0.49192412406700436,-0.8011497859881903,-0.1797872995690394,0.2119182755700825,0.17586437184872442,1.028825009968063
598,-0.20358657138798641,-0.3844629617909545,-0.1136890216523061,-0.11520200076934639,-0.05708939713862993,0.05360567841513714,0.11556007474601138,-0.33105888886183593,-1.126079564989652,-0.6130485142542809
599,-0.25454744467133855,-0.2940228074699339,-0.38725983205277786,-0.6204942284726249,-0.2645099265139039,-0.3186130565424539,-0.4880804292599309,-0.027087936861399264,0.40784160651098095,-1.2431427431527704
600,-0.3048106211022223,-0.32606081341513954,0.01436186569304726,-0.3766089952094141,-1.0570403993321777,0.42076820075378435,0.6805360008266526,-1.4103633831602516,-2.070780292484131,-0.40319205600168584
601,-0.35423833280777783,-0.21255085396242718,-0.35956630564760933,-0.8077152852734322,0.045026026556006404,-0.42445992934650334,-0.6863817175138772,-0.09794280061740784,0.9513492017807725,-1.9428277826412497
602,-0.4026951018659121,-0.5390853950735965,-0.09422472759476375,-1.015278581089033,-0.2930609553459731,-0.5903787573295167,-0.12052105795062634,0.04938898167165823,-1.8685607336269308,1.025987005506027
603,-0.45004811164083824,-0.428334396481155,-0.5202153766384949,-0.3132862424214344,-0.7057403469975994,0.20987849068898257,-1.204671660657678,0.6771095634375323,-0.3999923220955186,-1.1046562417893155
604,-0.4961675708242048,-0.568124448573293,-0.5413653176538888,-0.5289791492402762,-0.4124206479670949,-0.1743313621403279,0.27920217832384386,-0.39822881044795844,0.14582743771204698,-0.49643908554416216
605,-0.5409270691841396,-0.5806861990834568,-0.11322800483047024,-0.38700861699300093,-0.290832747871432,-1.0648129635198718,0.022427603930932016,-0.3805124005628079,-0.4942096910148344,-1.333573950898522
606,-0.5842039240468082,-0.6375101318664681,-0.5254793820947968,-0.4117658998992044,-0.026693739681553863,-1.5930126955667094,-0.9689742811943263,-0.6235988014360608,-0.6780450072983851,-2.0033585658009034
607,-0.6258795165611929,-0.6888958895185695,-0.8149719418773491,-0.10615012670985069,-0.6951630867230691,-0.5667515211480596,1.250195053021761,-1.2951680415265252,-0.8244664136278027,-0.18420600752676664
608,-0.665839616825024,-0.5591879485794949,-0.3628756516840412,-0.627641145190194,-0.35008105794554284,-1.4732438846590727,0.21895438200573436,-1.3569994139455428,0.18314141812613804,-1.0600325815965292
609,-0.7039746969810927,-0.6926353339103802,-1.0296288810465155,-0.1007539583318976,-0.4528818628083375,-0.3441322319458872,-0.6451673207961246,0.2268790522958618,-2.257732790787867,0.5128522668075639
610,-0.7401802314254072,-0.7016525546787777,-1.2399369785768992,-0.3665826760955579,-0.380014983349401,-1.0051071136887468,0.3592540278856179,-0.6131398481780141,-1.1930390935997486,-1.2809860939478501
611,-0.7743569833046914,-0.6150531832515596,-0.5105014744340215,-0.8445174965632689,-0.4083520451371171,-0.19093890692761795,-0.6098859350219932,-0.9049115849814737,-0.9344718885973347,-1.5836863004673567
612,-0.8064112765176223,-0.7951517340772639,-0.9036215943979305,-1.279363275427185,-0.5311889844525757,0.05207722277805593,-1.125689508428107,-1.1485581607797877,-1.1984979162619085,-1.1066150523962182
613,-0.8362552524745797,-0.7575352449365562,-0.7833462522483434,-0.8346839327995986,-0.7809740239503746,-1.0964871870997719,-0.47080643312593756,-1.4558409269754358,-0.15478991946801757,-0.3610760394302374
614,-0.8638071109119018,-0.7046984872173565,-0.8462757664776476,-0.6221725307121679,-0.7555678882369831,-1.519308284910617,-0.6762416589127431,-1.9698027040885635,0.5513646049670707,-1.4805770700744003
615,-0.8889913341007097,-0.8834392469221555,-0.8287562088018559,-1.176050401550713,-0.9620587481296294,-1.0376276964092577,-0.3776912482747734,-1.294040768436605,-0.5845156589162951,0.1464146957563871
616,-0.9117388938357712,-0.8213058181357612,-1.0797653376920526,-0.6381191247661872,-0.5730969372371748,-1.425922721841532,-1.1000308898428721,-0.30642249135704036,0.7769754720564955,-0.15625039005907082
617,-0.9319874406370229,-1.1858078990176075,-0.6145191414336425,-0.9177528215995311,-1.2666404121578365,-1.939370786215627,0.5779385378820107,-0.767020897475122,-0.6682661713108038,-1.5359905450108426
618,-0.9496814746451463,-1.1133218432445755,-1.1860714532796854,-0.9491097323714885,-1.0100998390619829,-0.9250957684102218,-1.2848188017532234,-0.2173402685131709,0.5056882817638335,-1.0463688103963542
619,-0.9647724977428166,-1.0823298293564891,-0.8043278103387631,-1.6095519578749231,-0.954109788055362,-1.0011491173666327,-1.5272403069815383,-0.20840010958715394,-0.2117978079794972,-0.01326246395293118
620,-0.9772191464846842,-1.0807549100947866,-0.910917912957923,-1.087513913430395,-1.0358062846450546,-1.4992840470122162,-1.715033697562542,-0.9248143109701571,-1.8293106683582978,-0.804791485163226
621,-0.986987305471708,-0.9858835239545518,-1.4452904163316838,-1.03373340487547,-1.3421344121134229,-1.1736916866206868,-0.18430620591060654,-0.33559846234329704,-1.7289440541432017,-0.2833545279311468
622,-0.9940502008590826,-0.8051060235261271,-0.836961205779575,-0.6426433566413217,-1.0926050481412226,-0.8061499395694144,-0.9275246312000831,-2.1033320576719747,-1.2045117286030878,-1.270158632120363
623,-0.9983884737414839,-1.0055138708020597,-1.3643065862567525,-0.9748504337291249,-1.3999819363830361,-0.37015921148056274,-0.9179344813584118,-0.8207631177469844,0.9748956438695038,-1.2676058550511273
624,-0.9999902332144908,-0.9723062666449309,-0.9106198026030901,-0.7858253311644987,-1.5482812372985952,-1.1457418905129406,-0.40151913704515185,-1.2287537974451515,-1.686376059494976,-2.0650651134310434
625,-0.9988510889667265,-1.1142826919974835,-0.754022062768864,-0.3945027388648621,-0.297200389881186,-0.526920626914501,-0.1930761410229367,-0.4911341781336749,0.13641279712949295,-1.8172754671911426
626,-0.9949741633133915,-0.89676690371604,-0.9505720230757717,-1.2228940572901514,-0.29648865203069175,-1.3624875679970403,-0.03648255582871973,-0.8865654306459942,-1.2959683679541343,-0.6504866066588999
627,-0.9883700826382199,-0.9854141766763623,-1.212626201239322,-0.8780235704520309,-1.3452737576715905,-1.4853192570118927,-0.2361558966823687,-0.7039768567528389,-1.4774260116537052,-2.8542101065088397
628,-0.9790569482673012,-1.0703513503003812,-0.7225820828184533,-0.8171198049714372,-0.9435253953814086,-0.8092475439844662,-1.4189871982539242,-1.0440142668155201,-1.0344451678152462,-1.0521115657332953
629,-0.9670602868545966,-1.0033659445696423,-0.8803431924013082,-1.025466236246538,-1.5002552279204444,-1.0893073175738701,-0.7620472338381206,-1.881620065234296,-1.2690561738677635,-1.161274140012183
630,-0.9524129804151561,-0.9672285092520618,-1.0467035528269306,-0.7383574143722786,-1.1448076915314056,-0.9540652782094204,-0.3135436649396214,-2.135809531382852,-0.6080693031979859,-1.508492586118185
631,-0.9351551761978116,-0.7561648862395147,-0.8111653701512903,-0.9094926391145101,-0.7713752948345953,-0.6123265723772664,-1.0626898247102805,-1.7413459586631408,-0.593125051871241,0.3921313174352876
632,-0.915334176644359,-0.9450764629709082,-0.7304567064357255,-1.3523357294666578,-1.4557375272044113,-0.46956925197828014,-1.3506315074895399,-0.7689926148973314,-1.4669236020468948,-1.245000793136057
633,-0.8930043097368119,-1.0288036326335352,-0.9148915113661537,-1.1657317521607937,-0.7010339735780027,-0.9745082415989045,-1.047872577345558,-1.6732894345454135,-1.9771062296250064,-0.009039871284980183
634,-0.868226780088244,-0.6566350592942095,-0.8533460698456619,-1.4690814945687765,-1.082915524499872,-1.4973748324948546,0.03929740806678572,-1.0329151835555095,0.46657396109644844,1.6572534087271298
635,-0.8410695011851649,-0.9780059926703555,-0.4705345233378,-1.0880904143743448,-1.628455740889183,-0.6189976843177307,-1.0703600581529196,-0.016197246957136868,-0.8490760637792988,-1.2060103020399373
636,-0.8116069092413619,-0.8908516267410355,-1.0548291162454981,-1.10239166337966,-1.0103405579200935,-0.9482865179729545,0.8261134732821328,-0.8723527899767882,-1.8891076783284744,-0.19569058888625157
637,-0.7799197591734247,-0.8407848226555023,-0.9033332363354954,-0.8646892987386472,-1.0249828740189315,-0.5868977532395251,-0.12466354847384853,-0.08836382572653811,-0.7276746419539669,-1.294915474034322
638,-0.7460949032571502,-0.8167645901433465,-1.0484766535702807,-0.5198009018302179,-0.5793126347201365,-1.1845925564016968,-0.16817996193073947,-1.4162126265500115,0.4331891843429634,-1.4284300393580571
639,-0.7102250530714783,-0.7049057883771304,-0.3529935101511422,-0.9335000797102285,-0.8589175500313915,-1.0917638956766051,-0.09767108168024596,-0.7873829789718269,-1.4592210678529034,-0.009203106978375897
640,-0.672408525382476,-0.6075433991771116,-0.7082109282640128,-0.8108698907253422,-0.36740415527580517,-0.20123214682389767,-0.17387410396136033,-1.8485581580865214,0.5760690249642927,-1.1460257930978794
641,-0.6327489726639334,-0.5798448958540254,-0.8290631892921105,-0.46068994525256507,-1.1277704413574337,-0.7454197421849063,-0.6454277653698574,-0.6592349928130933,-0.2705962707158045,-1.460913806811973
642,-0.5913550989931603,-0.6371860102230142,-0.707714045923396,-1.0326215526179352,-0.6805591660585661,-0.21451736754530576,-0.37469895533615294,-0.5703449168348126,-0.46266859476740596,-0.7794221086834758
643,-0.5483403621006473,-0.6745063086472336,-0.3870296641252555,-0.4835845541499977,0.35193405953174883,-0.3244439256452947,-0.7974584234873011,0.20187840144247293,0.3319511344052546,0.4129700604814375
644,-0.5038226623902881,-0.5564523220855401,-0.8683619903356338,-0.3748241813748865,-0.20605198114391376,0.24153837253772048,-0.1812680876860504,-0.8434413925335451,0.2938878093681285,-0.789624245815508
645,-0.4579240197825887,-0.4688894884653723,-0.6158320444972829,-0.9048333965532503,0.1864985862307389,-0.463813142258245,-0.4171274260406625,-0.5573294206940428,-0.06732627916769923,0.9109786010649545
646,-0.4107702392665732,-0.46344320685603696,-0.29932377251391523,0.1884667037287685,-0.899168732117565,-0.8132433561007446,0.10379018778115956,-2.3323948700951425,-0.6335328493977832,-0.3637291178978827
