,a_0.1,a_0.2,a_0.3,a_0.4,a_0.5,a_0.6,a_0.7,a_0.8,a_0.9
374,32.31397063533617,60.75804981831416,87.47554799911113,106.18166457880962,134.6747846650541,140.88168499053054,161.8982218881011,160.08906894189423,183.53403974945834
375,32.40289244625264,61.472067202300096,87.47713011859831,106.50225776180615,134.67939541681753,140.95293437510725,162.09410226463388,160.56877817930115,184.02437232092961
376,32.402929852681645,61.545857532076646,87.97889077081096,106.50385766845632,134.84646640148964,141.48803015140078,162.192284567831,160.64807075396146,184.44108096313443
377,32.40292985367009,61.54911090225528,88.4900684436582,106.79483623675604,134.9009694974242,142.17014476359913,163.06067822512705,160.6704043828993,185.177509894006
378,32.425986933354,61.54917725906835,88.71381276001958,107.00567081697143,135.16113198819377,142.23051138786602,163.94488745216862,161.15883578835755,185.64564329164003
379,32.426158355201174,61.54917864009101,88.71534713174563,107.16827716687376,135.62797016151515,143.08831465379149,164.13266694534983,161.28659560255747,186.30780448942454
380,32.58636956947264,61.549184394351,88.76739303348782,107.40240827448162,135.87041028797933,143.10012740828805,164.1501264208918,161.39375973779036,186.7646501680054
381,32.587811901343954,62.0976519759658,89.07917944806093,108.24483228005728,136.39825161138265,143.1001599427133,164.3407267354249,161.81533208939564,187.14803686389092
382,32.58877686405469,62.55717708548748,90.02232633503009,108.33437913693291,136.40763719174745,143.423666854321,165.20966175203142,162.4260929544679,188.06869061307935
383,32.59063324556556,62.60593950007968,90.02233262933767,108.66991724462194,136.7896400672658,143.60056754076106,165.3881787771899,162.67000860474022,188.6708108255748
384,32.638418257639074,62.60596655154022,90.06141155653398,109.34109386095362,137.62477099747736,144.37770099699338,165.80670138890258,163.142763048674,188.9143415704266
385,32.63995147302447,62.68170073015305,90.06236421546522,110.19803803611286,137.957745061023,144.9149634711621,166.35125547505746,163.51480978648013,189.5431247765703
386,33.446740087922805,62.69788716790335,90.06638177172525,110.25072074630278,138.74589749424476,145.7100846503763,166.89352788940263,163.89848396028145,189.6996931587115
387,33.4467473743521,62.710565700989115,90.56307125743484,110.38579892051108,138.74672279395733,146.1641505433588,167.636000357879,164.3853696278324,189.84120497687897
388,33.448241156109965,62.71068109555804,90.9578458449701,110.7509145763074,138.9906152578061,146.8686231397374,168.4030802414295,164.40210123995394,189.97815821973703
389,33.61775559970983,62.76567746655517,91.74518699337357,110.7582850681343,139.98341232746716,146.88477315426871,169.3283280240358,164.73015059969364,190.75981212374123
390,33.617755659305566,62.815932894914546,91.96217109417896,111.07314104462273,140.26668157609762,147.61321081017306,169.51639177409663,165.6475145798592,191.30848028850104
391,33.61775578903574,62.837119315227405,91.96307806413122,111.07376223662186,141.18066229986013,147.82031105603198,169.77552221837212,165.96425660822726,191.33470880753487
392,33.61776080670658,62.96522390841279,92.04545669183267,111.98212918144044,141.88971786774755,147.98289586229583,169.79834635038452,166.0566572130055,191.9642609872441
393,33.61781313436435,62.966639921992765,92.04670679118878,112.40317456089363,142.64455616265616,148.17613653405888,169.9322807859159,166.18657269513466,192.4708769056683
394,33.62062436250003,62.966639922002955,92.38527920764619,112.40353055130394,142.7217024679946,148.51896600349718,170.32873543013864,166.55442639832467,192.95664435849022
395,33.6206243683039,62.97699733086611,92.39037155201397,112.83453241536526,143.59728920674956,148.75970996905377,170.3669240147524,167.35712620823918,193.78319385010636
396,33.621660508292265,63.23785804038988,92.39361156424367,112.83677720062549,143.91718060623114,149.72629775827087,170.40357678481558,167.74177628956826,194.00846423758114
397,33.62181953918843,63.262510519445286,93.34610789294803,112.83879828070931,144.64164577930103,150.05790414329203,170.82377431122183,168.57519273116384,194.83868631317907
398,33.74364181428026,63.26251051952416,93.62946910468298,112.83881300588058,145.1152730680214,150.15228678390005,171.53679963508327,168.7536888526115,195.08908282326416
399,33.76284132209917,63.274135441103134,93.6295093130508,112.9029078964693,145.7830879054696,150.72361443056292,171.87206691867084,168.7572092710579,195.89629074725923
400,33.76284132732706,63.44482759309189,93.63230187487964,112.90292008877258,145.8864969854919,151.5924784942583,172.79535752281544,169.651750698024,196.46328735498201
401,33.76286429822435,63.45120430438622,93.65415202616566,112.93833994585701,146.05004261540577,151.60184988573468,173.68135232980867,170.12076267369648,197.14384069469443
402,33.80174665914449,63.45141177299293,93.7217477297996,113.20183283948298,146.9198420305582,152.30115143745527,174.64720462187915,170.12097751164683,197.63727539998368
403,33.8019420457646,63.615224011788165,93.73541022523376,114.07654543447646,146.94372532705174,152.56576142820268,174.7820112741353,170.26771583595385,198.10249841408768
404,33.80194232426006,63.63257879521338,93.74262908849377,114.85640621876232,147.65307847332505,153.03654376498736,175.26679504938488,170.72523375921173,198.10814647114736
405,34.02042019892459,63.63384171966876,93.74283335896043,115.66482463947085,147.68952043861046,153.2227734494619,175.94297343722866,171.21470107851795,198.46018273778088
406,34.020420198925116,64.14842851178862,94.64124129874062,116.38507650495795,147.69040575371355,153.3394372278108,176.90714941740046,172.05580034161866,198.7975135233247
407,34.45549212890889,64.17483590007278,94.64188427187065,116.39478490962541,148.23707312890033,153.46601556816623,177.13652300741091,172.42546020317306,198.86203814202742
408,34.45549214011389,64.29476039177948,94.88573128168963,116.61872181388584,148.35021561336558,153.59500201755225,177.62147857777128,172.72840985798913,199.0472971280093
409,34.45549216105337,64.33712486286123,95.05744669746286,116.78649329369453,148.9545318136784,154.40808248580242,178.33821217208316,172.90733807441407,199.94376721880178
410,34.55573762926531,64.39057367875765,95.88854968470753,117.2235925942306,149.62654085494378,154.70988224528273,178.50613498872212,173.35295461783355,200.25835812038423
411,34.55812678045733,64.42456043176287,96.6366161332951,117.4916342455599,149.68835232859132,155.28699534863264,178.9754958328475,173.4467545871767,200.48057630711335
412,34.71856978586761,64.80790737123105,96.83806113332001,118.02875383366754,149.70886593284237,156.25348543996165,179.44009583462292,174.32754773589573,200.71857841287914
413,34.81348605191372,64.8079629097747,96.84407444374422,118.7399905672537,149.72105057209677,156.3823739098645,179.9625635613862,174.5028846006301,201.1181929764053
414,34.813486051914026,65.50616298219803,97.00325101925777,119.28665365656406,150.42351977074043,156.38238567466675,180.7629893543904,174.71534002720142,201.15719884364245
415,34.81348605692297,65.5075265680009,97.11360818052769,119.31137268303006,150.5316735061379,157.00254017548653,181.15011844461816,175.10001331008732,201.35594275577424
416,34.8134861594457,65.70841585875264,97.11713498132096,119.54220843541316,151.03693552662506,157.21081354259962,181.64640475127916,175.15222493163856,202.20613576271495
417,34.813486159451266,65.71042529499032,97.72033621392086,119.54220857297433,151.62103534249337,157.9978993509706,182.63748959335163,175.98683504519977,203.17822401156258
418,34.813486176356705,65.89883740629865,97.7203467551205,119.57705396489116,151.64019472842466,158.14801147365446,183.3710989370563,176.78978678356896,203.47106079050272
419,34.8134865141512,65.90526297684191,98.01844927302939,119.88343401212444,151.76528884862554,158.16942495961246,183.48709999186335,177.61620738359215,204.11794283360837
420,34.879836422523454,65.91528491549876,98.56779493050858,119.94195778016827,152.63157106811903,158.53088184032705,183.58118351984862,178.19708303705926,204.31794214444673
421,34.87995186144161,66.36299380220868,98.56779536379544,120.63205688340763,153.46701294243235,159.0342017011164,184.00039525862923,178.370047107178,205.0615814421248
422,34.87995206413352,66.88496174230625,98.57423988565621,121.28241299570783,154.04030214317595,159.2810620703614,184.01974217073175,178.97773614566756,206.0424236667939
423,34.879952064769,66.88496189581707,98.59237388407585,121.31537686311339,154.56794299493149,159.95671280862743,184.11429970579727,179.2094564449127,206.93688490904026
424,34.88531697029692,67.00366337525674,98.6072704396926,121.31542438172283,155.31887267394993,160.74375164502595,184.69495279035942,179.6832085410551,207.00052915513405
425,34.88531697029711,67.00493346039511,98.6083613516632,121.99967373417944,155.32323489483392,160.74587755590153,184.767249904989,180.2770620343825,207.515166312975
426,35.25672050015558,67.15585085621343,98.91008527319924,122.84841196268066,155.58707065038305,161.49638281255568,184.79729090671054,181.00782549712574,207.5838360541224
427,35.25903251454121,67.28460944208021,98.96078993019134,122.91908217722006,155.58732555056028,162.15250076553173,185.09992289365834,181.97919304962363,207.93961400863094
428,35.259034322370525,67.28461103894817,98.96110423719799,122.99347279114563,155.62379855371904,162.15914577614703,185.16596835861642,182.06228002681877,208.58521596922995
429,35.259040606039264,67.28558665596036,99.03258723512613,123.10473760535736,155.87671225628898,163.00974882396707,185.24373000318434,182.33710657712604,209.0059128077782
430,35.259040606042866,67.29909337190139,99.33108553612904,123.6532193262868,155.98923792994222,163.12079856941037,186.04649470296064,183.3147645333663,209.8799018855254
431,35.263590322882095,67.36649698386533,99.37164755305751,124.55623420314328,155.99176010475574,163.87659821433516,186.08084601638083,184.06432376754896,210.38676114290044
432,35.73412839653717,67.42799211842755,99.37165064594112,124.56437796923983,156.36545299319283,164.09397547139676,186.1590992119866,184.11075518939654,210.52094850939096
433,35.73417497155277,67.43949654586659,100.3528244072965,124.97888539404724,156.4009577685654,164.91484029644135,186.34854041641242,184.97855791012523,210.56875971485343
434,35.73434565536334,67.50200743447151,100.36541629872318,125.05122998602057,156.69035493918537,165.42878911406945,186.39113263877906,185.03099181625583,210.89428247048357
435,35.92008491142104,67.57855197111081,100.53364521477208,125.48746241179258,156.9516454958376,165.82699838625402,186.4365432740683,185.10112994799167,211.55063629817872
436,35.97019410985209,67.57855197178158,101.06736427766484,125.4926592066978,157.81819084799605,166.05873081187374,186.8645718868759,185.46027950153558,212.0884851616021
437,36.88105130206935,67.57855343737174,101.77089433616581,126.32097497580281,158.5818602279738,166.0961376497647,187.58812785729407,185.64392612943115,212.41202607090213
438,36.881067540966356,67.64817036171114,102.22511687556587,126.42860142452574,158.78408042458298,166.64873686287422,188.19547527908918,186.1945782108696,212.87581316613478
439,36.88107060373644,67.74286526236716,102.28073796603715,126.70895423238191,159.18995152368794,166.9498320619759,188.43301733160098,186.7253661597505,212.97505276961212
440,36.88107060373644,68.31915011416253,102.5391557436215,127.07119140575662,159.19022657237912,167.31003343930556,188.7596182073936,187.61818385235193,213.49157082856257
441,36.8810706038316,68.32486066065226,103.30747945928121,127.14352430262528,159.6337324480808,167.66063737828875,188.83175266936306,188.26986482226383,213.90844910273657
442,36.88107060391794,68.32842334284283,103.92868354336065,127.16439437516465,160.24404146788885,168.3497069500433,189.44624815509053,188.310155510591,214.2084965250474
443,37.10714698748392,68.34781918094274,103.93267731638362,127.16439464830631,160.3109326058101,168.36715385032605,190.32499361456914,188.6680674265425,214.8495753295677
444,37.17913434557871,69.07497478709693,104.89046321212828,127.44252800969647,160.5416299506306,169.0607645641761,191.09891439008325,189.19673814315695,215.10022584995306
445,37.3526458273242,69.232510289159,104.89098795980625,127.94226393832503,160.5655918318906,169.07305799841694,191.63611337036272,189.20393910104124,215.63877703190673
446,37.3529248626032,69.36553158018681,105.7976135893827,128.09447850272088,161.1178206514941,169.23084654793027,192.25581785844935,189.65907918327008,216.14502820164356
447,37.35292486260322,69.64530802510588,106.422476284909,128.64868747625508,161.47215464549612,170.2141800842868,192.61284307620627,190.56834293538927,217.06219859941658
448,37.35638266080229,69.83302500427872,106.42627276223364,129.48380343161273,162.01195335343172,170.9489268036555,192.78376111356388,191.26061486263322,217.75142860779258
449,37.35844136073524,69.83302502488439,106.7000689784391,130.4112454010066,162.568269239891,171.36189162447846,192.8079844501658,191.48637353207397,217.76469369591806
450,37.5000345958376,69.85995172873733,107.42023387603072,130.54901339316305,162.57443791879183,171.45758165318142,193.3146150982847,192.1085113491868,218.26673173390245
451,37.500034595837946,69.86274467802617,107.51157388504967,130.63079546234997,163.29266833646923,171.97818790350834,193.5438278568043,192.53441647155424,218.3517563190905
452,37.500160947327934,69.86274467813816,107.53075248998232,130.70821976587152,163.89391199147653,172.75222057963245,193.97942719641077,193.30355530845486,218.8547086235689
453,37.5610923377883,69.8627446834278,107.88554891782427,130.71035145997166,163.96711459902306,173.3239570186544,194.2270402348283,193.6577383104379,219.14910247425857
454,37.65794405121433,70.15548561421944,108.38624846045398,131.4038612615161,164.20137360799313,173.95270073245987,194.2443213670132,193.89134006663375,219.5061854946175
455,37.78982249306301,70.16552974287534,108.3870966186841,131.40770121683087,164.2018270687383,174.0227122121508,194.6113565273432,194.76742168907742,220.27359245427604
456,37.78982306480964,70.20051552760381,108.48322937935852,131.67776804643012,165.14276266550667,174.3300893372724,195.1998553917592,195.43817655485302,220.69929592962245
457,37.79231438785774,70.2049312301003,108.48750799959568,131.73140366078633,165.30546141642856,174.4543782758815,195.85621079171185,195.50845200440946,221.15127850062566
458,37.899656448487484,70.73335825761775,108.73190177807504,131.8421381991748,166.19724321773234,174.597115029399,196.02776681048476,196.46072627777014,221.616349461014
459,37.89965644860054,70.75604746151838,109.56757086394833,132.17042423766605,166.9579271157676,175.50913666927977,196.2671926794106,196.56700031846353,222.31110634099002
460,37.923203145606216,71.05567798539151,109.90308930287341,132.2282991928452,167.32022651033716,175.9598644236588,196.44221882356112,197.4718988380993,223.15372514299293
461,37.9232044287699,71.06289416892636,110.30462187140867,132.26735329529453,167.6928657632311,176.0321804591187,196.4502895381906,197.49875766028927,223.87926495014676
462,37.923220996325384,71.18235249140578,110.6050155088893,132.2710894171665,168.4366431149239,176.1491993466497,197.28908810786433,197.7600898901188,224.1820779953403
463,37.923220999511805,71.25906743786244,111.26376395546272,132.35469711222004,169.36396659320246,176.89530575282885,198.01015480139677,198.44234829776215,225.03176616465748
464,37.92322121909047,71.25949956903175,111.44635909461648,133.34615820208114,169.96018355015843,176.91136547970905,198.78946825484988,199.16846154239326,225.43527484720903
465,37.93012143357915,71.47612174757158,111.44636680837331,134.18413203942902,170.23684019969565,177.8844427511441,199.38737382914874,199.24501254321444,225.99853130270205
466,37.93074603629866,71.65965994229245,111.46922703055424,134.21801834242814,170.47160744864715,178.37344267788413,199.58360690331895,199.49964304626184,226.0561472838902
467,37.93075978568018,71.8785487307753,111.93871791139394,134.3709778707788,170.51249966455742,178.5501794342325,200.14232079846332,199.87452438248454,226.34131723348509
468,37.93095041955141,71.8785748585114,111.98552822397417,134.84067715458136,170.61596518992866,179.29944464254652,200.51620836203165,199.9893070163822,226.40064805071574
469,38.08190051377337,72.0086595137963,112.00280780742554,135.2587750900284,171.47139072008025,180.17375105623955,200.9833961880835,200.47117062990094,227.2086198179887
470,38.094139257494994,72.00948678073703,112.08193978566061,135.85042842561128,171.6212172127495,180.56904470224868,201.93313246856167,200.94318434209626,227.95636508919273
471,38.09553423516958,72.47507139923313,112.27402024539988,136.08163490844126,171.83887728882453,181.38146643949844,202.29268259988402,201.22671555462546,228.0027485318119
472,38.09553423516958,72.4779243996376,112.42101314544217,136.10595856497577,171.849962349647,181.87051358530826,202.989847177276,202.21986566920467,228.60784678949037
473,38.099903463453366,72.48243697770027,112.42101360739814,136.17130333910896,172.1515271131302,182.0763198341746,203.0633669216656,202.80805052742718,229.51991313535956
474,38.09990346852908,72.69898328022741,112.63193379985435,136.17232439943203,172.3139778563244,182.991211537298,203.35904995948005,202.97367661618162,230.38474576344586
475,38.10832496066646,72.75713724943265,112.8978879674076,136.70356397117496,172.44721673650417,183.0834510658239,204.13707524828772,203.92179035436843,231.16296254127357
476,38.10840621695449,72.90344962353127,112.92874384746676,136.80988235642647,173.16651183251602,184.05984106189683,204.61183993867542,204.27515736077052,231.5164497403265
477,38.10858143599999,72.90348539780045,112.93605677355396,137.23093098150977,173.17464213407746,184.28933744325127,204.9459112068179,204.7152243661236,232.50811874407594
478,38.13777430356154,73.30620110576612,112.95955856884156,138.03399983372066,173.17791767974543,185.1940103388495,205.09022167298184,205.18462047059398,232.64700621932792
479,38.18692322429473,73.31784295871853,113.09213043967715,138.36399765078522,173.31023092125275,185.29415371544002,205.7051105000159,205.38047980872324,232.67225436195687
480,38.24040761414201,74.08491945014227,113.15021867052856,138.41223380773124,173.35625916090927,185.60865421779798,205.84344825151658,205.39720025654324,233.2191561014057
481,38.240500180452194,74.08498438532237,113.26369094396301,138.43778658959016,173.54019107999267,186.4800911592232,206.4009630631315,205.7082038877427,233.70875502140433
482,38.24187701600934,74.10512675802153,113.36003767000356,138.7419919700953,174.38394523563488,186.887286202976,207.18567522327484,206.33897445218616,234.28016383130867
483,38.2911177412118,74.11045154226827,113.68867161333034,139.07011905592148,174.70863120858232,187.64199515207645,207.49008322656383,206.7358845883525,234.66413782648235
484,38.29111876638643,74.11045997585873,114.01884222087881,139.12088115756217,174.81044591232333,187.8388048530183,207.7681777348127,206.99460780382532,235.0880280093577
485,38.526197486760886,74.13720458725811,114.07725152239706,139.94447155523468,175.02831646358933,188.05966404494777,208.68180590253675,207.47886753571592,235.94005196115913
486,38.53127025521513,74.16044607168928,114.07950398064985,140.1921629094163,175.10632590140213,188.58973458101028,208.7300137574651,207.99487911426115,236.1717046964207
487,38.53127035099134,74.16270441598424,114.3147711962549,140.60005621707947,175.11562713521988,188.6329126047146,208.8925323956588,208.85430876309866,236.99761355873514
488,38.53381828499949,74.16281024562373,114.32085838596468,140.61922252207992,175.21553743661275,188.6426668883538,209.06661123121415,209.06113144452829,237.84759421577698
489,38.76265734273184,74.6997460739274,114.34369969262981,141.10124788999468,175.63866596941043,188.6446327256109,209.09641735265953,209.1797928312831,238.44531871748714
490,38.76266282625721,74.69974629663903,114.42145074810526,141.1349145594032,175.66583928209064,188.8528023850522,209.11973177001806,209.68071407186474,238.4826486304556
491,38.762662826257795,74.70378207353352,114.42149358698619,141.28826439353213,176.17221418880743,189.47210868960616,209.7814429012182,210.42330858331394,238.5532639645746
492,38.762662852190175,74.70545674885268,114.56418212739455,141.6588353152364,177.16051491859082,189.772581902945,209.84657020696878,210.9195654987783,239.1454890591623
493,38.762662852190175,74.7066088138021,114.59812421599742,141.65957088341202,177.42244108030437,190.4191427683238,210.05116286797937,211.03228855749492,239.8582346704556
494,38.76266286672051,74.7977369819586,115.18717276876268,141.9205838312326,178.2082410969643,190.429328550168,211.02694058663218,211.96524223692077,240.07245581483753
495,38.76269293048507,74.803167342694,115.18756294459007,142.02846193843266,178.8815826796331,190.4432240268904,211.08408504507054,212.1553428175945,240.87846875319022
496,38.76271204937508,74.80855492179032,115.26241102591585,142.33205671607476,179.61419580684722,190.51352636093213,211.55512817222802,212.72406922710425,241.67133553467272
497,39.46024656432499,74.81864392056028,115.30076123212186,142.332163842293,179.98484866103465,191.08412695912187,211.61833164843128,213.22300887500705,242.07313465480752
498,39.46024658359769,75.25094961933593,115.92150337403821,142.42437657924805,180.55192657926813,191.08496063650958,212.55422292662294,213.55910163449371,242.382975787635
499,40.12097702284361,75.26017257661643,116.60285905461441,142.82015471383932,180.60484028148096,191.78476739564746,213.35273640332954,214.25571621684045,243.01035786627895
500,40.120979446684316,75.27350254459962,116.62641312268592,143.4568330550491,180.8265130127306,192.09077103729405,214.26621587384602,214.8163212217107,243.3389211663711
501,40.120979482762785,75.27369934408854,116.9986374175736,143.54519018387865,181.1028757890187,192.18049283899686,214.99808404191842,215.1634631103066,243.79059987713092
502,40.362734915201834,75.29084075130451,116.99894998215946,143.55309650999527,181.1525698091107,192.20369089194534,215.11171218570723,215.71441091810055,244.08891794954957
503,40.36307121654184,75.29106479984662,117.69971269042868,143.787748751514,182.02491847448383,192.93880899768504,215.18548746242197,215.94537793242148,245.0117899168669
504,40.36307174364905,75.31946149187819,117.75922305762579,143.88864188105185,182.056787463943,193.57220981530344,215.25192696279723,216.84656268904058,245.4679460895223
505,40.401804511756325,75.31949773141112,117.76989953322274,144.20212741520314,182.6750740484153,193.57541113486408,215.39141729666724,216.85946677889848,246.06124003584435
506,40.40180451979411,75.3194979108024,117.81288808430443,144.20505626573424,182.8351563868084,193.9430233837512,215.95835131837484,217.14764582413756,246.56097227159438
507,41.23306077521627,76.28844593156002,117.81289660183718,144.92297312274573,182.835316887128,194.0833025518486,216.4237759129692,217.26452097315146,247.21028439987668
508,41.399868278222854,76.28935687099705,117.82546990549423,144.9344975323475,183.2796762997597,194.14297566230348,217.1822911532801,217.37549862766983,247.9917583058202
509,41.39986918536372,76.29436055389392,118.05949073631706,145.03337971246916,183.28092142488228,194.52905799652345,218.17085999232438,217.6639336665925,248.56002199330896
510,41.39987032657892,76.29768752930707,118.62500972729207,145.04504517708352,184.0126494423691,194.85043199110945,218.90404927005076,218.62287245124395,249.30693892244534
511,41.41463122151692,76.6409773583972,119.20265970060849,145.05346149732821,184.02022327091439,194.88738475091012,218.95866609996318,218.8406090348538,249.4598560362652
512,41.41463970406349,76.6516366762874,119.21055548630999,146.0518394414175,184.50948831840003,194.96897505774353,218.97131953042637,219.4949705277357,249.6689122273822
513,41.414639704352155,76.67757791586463,119.38375146880946,146.29807542079223,184.95936813321796,195.31522792777264,219.06377369522343,219.51041947674057,249.75689524962596
514,41.46190817564773,77.03337622447496,119.38963378624689,146.43620136416064,185.00941534074718,195.44450125180174,219.53202453314205,219.7357309790498,250.46846186710468
515,41.46190935038068,77.06464256731384,120.23523288756724,146.7879584729924,185.10606980704375,195.92503687583715,220.14393414704145,219.87452521572004,250.9428751624603
516,42.116092565391725,77.08114546153253,120.23706164958752,147.3438815314173,185.61065858428455,196.4899795061728,220.97451052626892,220.4293871142219,251.86439794407963
517,42.11609257513507,77.13221790419475,120.23985296360125,148.21867016054733,186.50762062141223,196.5136896955556,221.1252651722406,220.7840429679148,252.61619534829032
518,42.15507497617102,77.16455843439903,120.45578376332647,148.59336059327356,187.20631639854818,196.97339333113166,221.19100878732073,220.83644574099026,252.99802338293932
519,42.15507497617102,77.16726816988496,120.68321269177339,149.27472756064134,187.6334306816969,197.4085066673423,221.34806690380742,221.7364356397271,253.66727295946575
520,42.339976843848575,77.3711178929724,120.68329825797247,149.9183122906146,187.8654075776569,197.42987461069123,221.57207191205472,221.92643783926536,254.28961886772748
521,42.339978458976375,77.86666430932995,121.25330876098454,150.29807639748054,188.5183117831746,197.74349739801877,221.80858765986753,222.52446069937028,254.76918247410228
522,42.34079865892625,78.30399788688241,121.31286581821425,150.32918754526892,189.00530099442042,198.36609111501477,222.0620044523979,223.13565375042123,255.22779271064397
523,42.34079865893278,78.35332366940551,121.32100390522534,150.5480124602745,189.00782878059738,199.23094405282484,222.4982096444645,224.0681720262458,255.95256576629706
524,42.40220351054821,78.36320437696722,121.41245825264811,150.58388270694985,189.46252023395124,199.34619908712008,222.5062558883405,224.12962547795962,256.90233106094814
525,42.415675898272724,78.36371989159109,121.4157966525755,151.26809500810526,189.50387246777365,199.45860374005568,223.38982991283504,224.786661549028,257.8062631581538
526,42.415926274986404,78.36973740038955,121.52063364525704,151.2680950081061,189.5154404386008,199.56736706366496,223.85732620593336,225.20143087799573,257.95438626013754
527,42.415926275006015,79.1281666037234,121.61738847923921,151.26811916320727,189.72638528314144,199.83825257419485,224.79625862022343,225.62321223028343,258.49231289170325
528,42.46290758779467,79.13016491078758,122.5837595580114,151.26884484891545,189.75046737572865,200.61458064280365,225.61576837949923,225.6415875140782,258.61477402051463
529,42.46290758795979,79.20215759610404,122.68937923940342,151.83803723773926,190.55556232511898,200.61866673200834,226.0784227885088,226.4646019383217,259.3768397879628
530,42.46290758827144,79.27810301257476,122.7530888943244,151.92057816562775,190.65028025453097,201.2110748207413,226.27147250389274,226.52521519956807,259.49392209354585
531,42.55036489632386,79.27842479549312,123.46849383392956,152.47965223722846,190.9937561593266,201.39021880027158,226.7371459878312,227.44262793389828,259.85808185459837
532,42.75819505951641,79.28133443927285,123.61200671943729,152.85363044837825,191.73040896433199,201.68403606750778,227.4891602019101,227.7460095625907,260.6106677667397
533,43.554794379366875,79.28555638846441,123.61619756975522,153.043519377043,192.71539315889612,202.147904126269,227.6416595124002,228.22441000157983,261.02299344385335
534,43.55480585928288,79.88839469807392,123.82360662190253,153.0515218595064,193.39950831769667,202.30920692463712,228.21718249665554,228.22680116385257,261.24236201145993
535,43.59263765407873,79.97886990014072,124.2141506371275,153.67329291958313,194.10005556294388,202.48583561250067,228.41041007962139,228.9678486481262,262.0039063180433
536,43.61574965546931,79.98106792290838,124.23307376902522,154.3128039094116,194.61184685280193,202.8790370195666,229.36523335909294,229.46566279951614,262.1128647993983
537,43.84157330285821,79.98106814415286,124.53029735952377,154.3219337594454,194.66493555818485,203.2204780218555,230.12895669107363,230.35842663066666,262.1768190068106
538,43.841573302872405,80.80765480148939,124.93207734906535,154.6561382908527,194.90009068856614,203.72943359534435,230.58800210567463,230.5852316333178,262.9649663784364
539,43.98566727913109,80.82055374140603,124.94231976699932,154.65620362705394,195.61757342701924,204.20063667047387,231.02902055194727,231.47223339177475,263.51169796576943
540,44.23594878328964,81.65215601807589,124.94251661297729,154.67696193916908,195.9172621762448,204.21128263595594,231.65713993562667,231.6646366777521,263.835884186264
541,44.23594878329074,82.2453771579347,124.94280594114981,154.7582177751813,195.9172630279207,204.50990095180944,232.29270851030745,232.22724567176417,264.8006146806604
542,44.23594936933827,82.27440779048466,124.94352074578903,154.89088616688554,196.72946449339926,204.57155504297003,232.29337063929466,232.47754429616458,264.81449656857643
543,44.23599734445668,82.27520160538954,125.69511582945849,155.02067564218817,196.7395261027337,204.68453028824354,232.3308830497486,232.63841999635267,265.519180221663
544,44.23602908122695,82.2876061809917,126.10473254940499,155.02445642733625,196.81423174736287,205.09396950138222,232.43322968790878,232.90666457618383,265.5770254006901
545,44.23603014910925,82.42064566431958,126.85616986120195,155.03820550841377,197.4809641542834,205.95107392943473,232.70223960040605,233.38363716212473,265.86922067591905
546,44.23603114413081,82.42285222087268,127.69674551469474,155.28926733510434,198.2858137615291,205.9787883048826,232.7054235981118,233.93445755547415,266.58994154280595
547,44.23603114413081,83.09679888859955,127.91492254342644,156.18529723093673,198.7975958106378,206.47733901990046,233.13269014786994,234.05411541002738,266.9935852768555
548,44.24662671316576,83.51749160884962,127.96385380510425,156.48089270099624,199.7082748634785,207.4767772477527,234.11960565319148,234.40339206697203,267.110049566692
549,44.247334290404346,83.80927627304632,127.97322612423679,156.57514137320746,199.71284298793998,207.62647680076824,234.6862193179546,234.74861762848778,267.977622807155
550,44.247414913137575,84.6930622158806,127.97882310220585,156.79089243361332,199.87442353178108,207.62768320553175,235.64600672670787,235.64441601184444,268.5639709039622
551,44.24745708381997,84.69310176811008,128.67588919778603,157.24868821224442,199.9688589973427,208.31328392244419,236.1129519075872,236.21469008717904,268.9556502427032
552,44.2490355540377,85.23343502107987,129.16350264271028,157.351436886323,200.00194685845946,208.85977227290903,236.11771233403215,236.68129914105444,269.916362957579
553,44.24903757603409,86.17494469298305,129.16358520986415,157.47087960422897,200.01355622960128,209.3468057462713,236.80407530135997,237.50156827121094,270.35142637774715
554,44.2490375993155,86.20662477511158,129.16653453946287,157.48574176002955,200.76457314347823,209.4112875897559,236.91383931954311,237.62964690056396,271.20032936808025
555,44.24920994574268,86.20688930477306,129.24648192526982,157.48589459295638,201.4883396041518,209.62037744192054,237.04183170776534,237.76310787865592,271.5995596770746
556,44.24921777295574,86.22096990359503,129.44616531477143,157.9790570107075,201.50049059581897,209.6919800201289,237.27207759642485,237.96372417872445,271.8291312091672
557,44.254999846284335,86.4875431038015,129.48529274632588,158.41840831933757,202.32316874282353,210.2507288376606,237.82720073183347,238.12566784418266,271.9335642991043
558,44.359106849982105,86.49703006894246,129.80537629044554,159.00629520200133,202.54706453469146,210.3625729840973,237.92772796365918,238.86790146274762,272.91275320650874
559,44.359264587945646,86.4970300710973,129.82784323390936,159.04549555041302,203.46478868121557,210.39628254278162,238.3307194589838,239.74925504698538,273.0870150455129
560,44.389467162169744,86.5197264044008,130.01843031228628,159.6868538440604,204.34725987156284,210.39724019619655,238.40486782325033,240.3901233573609,273.6871460207298
561,44.457927709307285,86.53622788741922,130.52935187295174,160.05255526805084,204.59369650625774,211.2673004031139,238.77232158907816,240.58782151935497,273.76234253057504
562,44.457927709557765,86.64816070853311,130.55166431928924,160.114525546082,204.64073869560485,211.81152466556847,239.5825853799185,241.05363546063535,273.9057495789225
